PaperID|Title|Authors|Venue|Year
53e9b061b7602d9703ac5f97|Models for Web Services Transactions.|Mark C. Little|SIGMOD Conference|2004
53e9a5e8b7602d9702f10896|DEVise: Integrated Querying and Visual Exploration of Large Datasets (Demo Abstract).|Miron Livny, Raghu Ramakrishnan, Kevin S. Beyer, Guangshun Chen, Donko Donjerkovic, Shilpa Lawande, Jussi Myllymaki, R. Kent Wenger|SIGMOD Conference|1997
53e9a396b7602d9702ca8ec1|Mid-tier caching: the TimesTen approach.|Times-Ten Team|SIGMOD Conference|2002
53e99e71b7602d9702736232|Filtering Algorithms and Implementation for Very Fast Publish/Subscribe.|Françoise Fabret, Hans-Arno Jacobsen, François Llirbat, João Pereira, Kenneth A. Ross, Dennis Shasha|SIGMOD Conference|2001
53e9ba0bb7602d970460b494|Improved Query Performance with Variant Indexes.|Patrick E. O'Neil, Dallan Quass|SIGMOD Conference|1997
53e9accbb7602d97036a9495|Data Warehousing and OLAP for Decision Support (Tutorial).|Surajit Chaudhuri, Umeshwar Dayal|SIGMOD Conference|1997
53e99ef4b7602d97027c1f5f|Efficient set joins on similarity predicates.|Sunita Sarawagi, Alok Kirpal|SIGMOD Conference|2004
53e99976b7602d97021b87f6|Efficient Query Reformulation in Peer-Data Management Systems.|Igor Tatarinov, Alon Y. Halevy|SIGMOD Conference|2004
53e99940b7602d970217f0f4|Statistical Schema Matching across Web Query Interfaces.|Bin He, Kevin Chen-Chuan Chang|SIGMOD Conference|2003
53e9b275b7602d9703d1738f|Selectivity estimation for spatio-temporal queries to moving objects.|Yong-Jin Choi, Chin-Wan Chung|SIGMOD Conference|2002
53e9b30ab7602d9703dd2d86|FastMap: A Fast Algorithm for Indexing, Data-Mining and Visualization of Traditional and Multimedia Datasets.|Christos Faloutsos, King-Ip Lin|SIGMOD Conference|1995
53e9b581b7602d97040c03b2|Fast Algorithms for Time Series with applications to Finance, Physics, Music, Biology, and other Suspects.|Alberto Lerner, Dennis Shasha, Zhihua Wang, Xiaojian Zhao, Yunyue Zhu|SIGMOD Conference|2004
53e9baa6b7602d97046d29b0|E-Commerce Database Issues and Experience.|Anand Rajaraman|SIGMOD Conference|1999
53e9b1eab7602d9703c8248d|HD-Eye: visual clustering of high dimensional data.|Alexander Hinneburg, Daniel A. Keim, Markus Wawryniuk|SIGMOD Conference|2002
53e9a562b7602d9702e89f39|OBK - An Online High Energy Physics' Meta-Data Repository.|I. Alexandrov, Antonio Amorim, E. Badescu, M. Barczyk, D. Burckhart-Chromek, Mihai Caprini, M. Dobson, J. Flammer, R. Hart, R. Jones, Andrei Kazarov, S. Kolos, V. Kotov, Dietrich Liko, Levi Lucio, L. Mapelli, M. Mineev, L. Moneta, I. Papadopoulos, M. Nassiakou, N. Parrington, Luis Pedro, A. Ribeiro, Yu. Ryabov, D. Schweiger, Igor Soloviev, H. Wolters|VLDB|2002
53e9aef1b7602d9703921d48|Client-Based Access Control Management for XML documents.|Luc Bouganim, François Dang Ngoc, Philippe Pucheral|VLDB|2004
53e9a301b7602d9702c0ac1d|Manipulating Interpolated Data is Easier than You Thought.|Stéphane Grumbach, Philippe Rigaux, Luc Segoufin|VLDB|2000
53e9a66db7602d9702f9dee9|L/MRP: A Buffer Management Strategy for Interactive Continuous Data Flows in a Multimedia DBMS.|Frank Moser, Achim Kraiss, Wolfgang Klas|VLDB|1995
53e9bb72b7602d97047b56c0|Automated Selection of Materialized Views and Indexes in SQL Databases.|Sanjay Agrawal, Surajit Chaudhuri, Vivek R. Narasayya|VLDB|2000
53e9abebb7602d97035a8555|The Semantic Web: Semantics for Data on the Web.|Stefan Decker, Vipul Kashyap|VLDB|2003
53e9b9edb7602d97045e6ff4|A Space Efficient Persistent Implementation of an Index for DNA Sequences.|Gabriele Witterstein|VLDB PhD Workshop|2003
53e9ba54b7602d970466d248|Panel: Future Directions of Database Research - The VLDB Broadening Strategy, Part 2.|Michael L. Brodie|VLDB|2000
53e9a6e6b7602d9703019dd0|Computing Geographical Scopes of Web Resources.|Junyan Ding, Luis Gravano, Narayanan Shivakumar|VLDB|2000
53e9a6a6b7602d9702fda5a0|The NEXT Logical Framework for XQuery.|Alin Deutsch, Yannis Papakonstantinou, Yu Xu|VLDB|2004
53e9b828b7602d97043deca1|HiFi: A Unified Architecture for High Fan-in Systems.|Owen Cooper, Anil Edakkunni, Michael J. Franklin, Wei Hong, Shawn R. Jeffery, Sailesh Krishnamurthy, Frederick Reiss, Shariq Rizvi, Eugene Wu 0002|VLDB|2004
53e9a555b7602d9702e7d62c|Selectivity Estimation in Extensible Databases - A Neural Network Approach.|M. Seetha Lakshmi, Shaoyu Zhou|VLDB|1998
53e9b27bb7602d9703d23bde|Query Processing Techniques for Multiversion Access Methods.|Jochen Van den Bercken, Bernhard Seeger|VLDB|1996
53e9a1b6b7602d9702aacec2|Database Architecture Optimized for the New Bottleneck: Memory Access.|Peter A. Boncz, Stefan Manegold, Martin L. Kersten|VLDB|1999
53e9b30ab7602d9703dd0dc1|The BEA/XQRL Streaming XQuery Processor.|Daniela Florescu, Chris Hillery, Donald Kossmann, Paul Lucas, Fabio Riccardi, Till Westmann, Michael J. Carey, Arvind Sundararajan, Geetika Agrawal|VLDB|2003
53e9be43b7602d9704b01698|Bellcore's ADAPT/X Harness System for Managing Information on Internet and Intranets.|Amit P. Sheth|VLDB|1996
53e9b337b7602d9703e07634|Geo/Environmental and Medical Data Management in the RasDaMan System.|Peter Baumann, Paula Furtado, Roland Ritsch, Norbert Widmann|VLDB|1997
53e997bab7602d9701fa0ae6|XQuery Optimization.|Philippe Michiels|VLDB PhD Workshop|2003
53e99dfeb7602d97026c1f38|Performance Measurements of Tertiary Storage Devices.|Theodore Johnson, Ethan L. Miller|VLDB|1998
53e99fd6b7602d97028b5e0b|The Complexity of Fully Materialized Coalesced Cubes.|Yannis Sismanis, Nick Roussopoulos|VLDB|2004
53e9a2e4b7602d9702bebb73|AgFlow: Agent-based Cross-Enterprise Workflow Management System.|Liangzhao Zeng, Boualem Benatallah, Phuong Nguyen, Anne H. H. Ngu|VLDB|2001
53e9bd18b7602d97049a1bc4|XML Schemas in Oracle XML DB.|Ravi Murthy, Sandeepan Banerjee|VLDB|2003
53e9ada5b7602d97037a57ed|XISS/R: XML Indexing and Storage System using RDBMS.|Philip J. Harding, Quanzhong Li, Bongki Moon|VLDB|2003
53e9b061b7602d9703ac4f49|Very Large Databases: How Large, How Different?|David Vaskevitch|VLDB|1995
53e9b92ab7602d9704516f07|Production Database Systems: Making Them Easy is Hard Work.|David Campbell|VLDB|2004
53e9b7a5b7602d970434d608|Processing Object-Oriented Queries with Invertible Late Bound Functions.|Staffan Flodin, Tore Risch|VLDB|1995
53e9b403b7602d9703ef8825|CachePortal II: Acceleration of Very Large Scale Data Center-Hosted Database-driven Web Applications.|Wen-Syan Li, Oliver Po, Wang-Pin Hsiung, K. Selçuk Candan, Divyakant Agrawal, Yusuf Akca, Kunihiro Taniguchi|VLDB|2003
53e99a57b7602d97022bf9fc|Analysis and design of approximate queries over XML documents using statistical techniques.|Stefania Marrara|VLDB PhD Workshop|2003
53e99b56b7602d97023fb3b5|Inference and Prediction of Uncertain Events in Active Systems: A Language and Execution Model.|Segev Wasserkrug|VLDB PhD Workshop|2003
53e9a93fb7602d9703294bfc|Fast High-Dimensional Data Search in Incomplete Databases.|Beng Chin Ooi, Cheng Hian Goh, Kian-Lee Tan|VLDB|1998
53e9b496b7602d9703fa134d|Benchmarking Spatial Join Operations with Spatial Output.|Erik G. Hoel, Hanan Samet|VLDB|1995
53e9a825b7602d970316fa4c|MARS: A System for Publishing XML from Mixed and Redundant Storage.|Alin Deutsch, Val Tannen|VLDB|2003
53e99c6eb7602d97025202f3|Plan-Per-Tuple Optimization Solution - Parallel Execution of Expensive User-Defined Functions.|Felipe Cariño, William O'Connell|VLDB|1998
53e9a689b7602d9702fbae9b|WISE-Integrator: An Automatic Integrator of Web Search Interfaces for E-Commerce.|Hai He, Weiyi Meng, Clement T. Yu, Zonghuan Wu|VLDB|2003
53e9ad63b7602d970374b7f3|Retrieval of Composite Multimedia Objects.|Surajit Chaudhuri, Shahram Ghandeharizadeh, Cyrus Shahabi|VLDB|1995
53e9aa48b7602d97033b35e3|Sensor Data Mining: Similarity Search and Pattern Analysis.|Christos Faloutsos|VLDB|2002
53e9abfeb7602d97035bfb03|Expiring Data in a Warehouse.|Hector Garcia-Molina, Wilburt Labio, Jun Yang 0001|VLDB|1998
53e9a4e5b7602d9702e08bf6|Operating System Extensions for the Teradata Parallel VLDB.|John Catozzi, Sorana Rabinovici|VLDB|2001
53e9aad9b7602d970345a1da|PUBLIC: A Decision Tree Classifier that Integrates Building and Pruning.|Rajeev Rastogi, Kyuseok Shim|VLDB|1998
53e9b062b7602d9703acad8f|CORDS: Automatic Generation of Correlation Statistics in DB2.|Ihab F. Ilyas, Volker Markl, Peter J. Haas, Paul G. Brown, Ashraf Aboulnaga|VLDB|2004
53e9ba8ab7602d97046b10c1|GeMBASE: A Geometric Mediator for Brain Analysis with Surface Ensembles.|Simone Santini, Amarnath Gupta|VLDB|2002
53e9bc6eb7602d97048e8877|Information Integration: The MOMIS Project Demonstration.|Domenico Beneventano, Sonia Bergamaschi, Silvana Castano, Alberto Corni, R. Guidetti, G. Malvezzi, Michele Melchiori, Maurizio Vincini|VLDB|2000
53e9a178b7602d9702a6b83c|Data Morphing: An Adaptive, Cache-Conscious Storage Technique.|Richard A. Hankins, Jignesh M. Patel|VLDB|2003
53e9a94cb7602d970329f351|Integrating Reliable Memory in Databases.|Wee Teck Ng, Peter M. Chen|VLDB|1997
53e9b9e7b7602d97045e1a7d|Controlling Access to Published Data Using Cryptography.|Gerome Miklau, Dan Suciu|VLDB|2003
53e9b321b7602d9703dede5b|Improving Adaptable Similarity Query Processing by Using Approximations.|Mihael Ankerst, Bernhard Braunmüller, Hans-Peter Kriegel, Thomas Seidl|VLDB|1998
53e9acf0b7602d97036cea0f|Primitives for Workload Summarization and Implications for SQL.|Surajit Chaudhuri, Prasanna Ganesan, Vivek R. Narasayya|VLDB|2003
53e9af39b7602d9703974bd8|Multi-Dimensional Substring Selectivity Estimation.|H. V. Jagadish, Olga Kapitskaia, Raymond T. Ng, Divesh Srivastava|VLDB|1999
53e9b2b1b7602d9703d590d1|Building Hierarchical Classifiers Using Class Proximity.|Ke Wang, Senqiang Zhou, Shiang Chen Liew|VLDB|1999
53e9b549b7602d970408058f|Hierarchical Prefix Cubes for Range-Sum Queries.|Chee Yong Chan, Yannis E. Ioannidis|VLDB|1999
53e9b42fb7602d9703f268fa|Accessing a Relational Database through an Object-Oriented Database Interface.|Jack A. Orenstein, D. N. Kamber|VLDB|1995
53e9a051b7602d9702936b27|SMOOTH - A Distributed Multimedia Database System.|Harald Kosch, László Böszörményi, Alexander Bachlechner, Christian Hanin, Christian Hofbauer, Margit Lang, Carmen Riedler, Roland Tusch|VLDB|2001
53e9ba59b7602d97046755a4|P*TIME: Highly Scalable OLTP DBMS for Managing Update-Intensive Stream Workload.|Sang Kyun Cha, Changbin Song|VLDB|2004
53e9bbadb7602d97047f5a75|GHOST: Fine Granularity Buffering of Indexes.|Cheng Hian Goh, Beng Chin Ooi, D. Sim, Kian-Lee Tan|VLDB|1999
53e9b4a1b7602d9703fabebc|DataBlitz: A High Performance Main-Memory Storage Manager.|Jerry Baulier, Philip Bohannon, S. Gogate, S. Joshi, C. Gupta, A. Khivesera, Henry F. Korth, Peter McIlroy, J. Miller, P. P. S. Narayan, M. Nemeth, Rajeev Rastogi, Abraham Silberschatz, S. Sudarshan 0001|VLDB|1998
53e9a3cdb7602d9702ce25d9|Privacy-Preserving Indexing of Documents on the Network.|Mayank Bawa, Roberto J. Bayardo Jr., Rakesh Agrawal|VLDB|2003
53e99afdb7602d970238ac7a|Query Optimization for XML.|Jason McHugh, Jennifer Widom|VLDB|1999
53e9b137b7602d9703bbcc97|Relational Databases for Querying XML Documents: Limitations and Opportunities.|Jayavel Shanmugasundaram, Kristin Tufte, Chun Zhang, Gang He, David J. DeWitt, Jeffrey F. Naughton|VLDB|1999
53e9bbfbb7602d970485a317|Don't Be Lazy, Be Consistent: Postgres-R, A New Way to Implement Database Replication.|Bettina Kemme, Gustavo Alonso|VLDB|2000
53e9acfdb7602d97036dacd3|Fast and Accurate Text Classification via Multiple Linear Discriminant Projections.|Soumen Chakrabarti, Shourya Roy, Mahesh V. Soundalgekar|VLDB|2002
53e9b917b7602d97044fbcd6|A Case-Based Approach to Information Integration.|Maurizio Panti, Luca Spalazzi, Alberto Giretti|VLDB|2000
53e998bfb7602d97020f5b39|ServiceGlobe: Distributing E-Services Across the Internet.|Markus Keidl, Stefan Seltzsam, Konrad Stocker, Alfons Kemper|VLDB|2002
53e9b8ccb7602d97044ac4e8|Issues in Network Management in the Next Millennium.|Michael L. Brodie, Surajit Chaudhuri|VLDB|1999
53e99acab7602d970234c84c|Web Services (Industrial Session).|Felipe Cabrera|VLDB|2003
53e9b532b7602d970406bcaa|Potter's Wheel: An Interactive Data Cleaning System.|Vijayshankar Raman, Joseph M. Hellerstein|VLDB|2001
53e9a178b7602d9702a6c09d|Processing Sliding Window Multi-Joins in Continuous Queries over Data Streams.|Lukasz Golab, M. Tamer Özsu|VLDB|2003
53e9afc0b7602d9703a0f634|Combined Locking Approach for Scheduling Hard Real-Time Transactions in Real-Time Databases.|Qiang Wang|VLDB PhD Workshop|2003
53e9b1a9b7602d9703c33e40|M-tree: An Efficient Access Method for Similarity Search in Metric Spaces.|Paolo Ciaccia, Marco Patella, Pavel Zezula|VLDB|1997
53e9b326b7602d9703df7c74|Obtaining Complete Answers from Incomplete Databases.|Alon Y. Levy|VLDB|1996
53e9aaa3b7602d970341c212|Best papers of VLDB 2003.|Johann Christoph Freytag, Serge Abiteboul, Michael J. Carey|VLDB J.|2004
53e99beab7602d9702493ce9|HMAP - A temporal data model managing intervals with different granularities and indeterminacy from natural language sentences.|Carlo Combi, Giuseppe Pozzi|VLDB J.|2001
53e9b7e8b7602d970439810b|A performance study of four index structures for set-valued attributes of low cardinality.|Sven Helmer, Guido Moerkotte|VLDB J.|2003
53e9a31fb7602d9702c2ca9a|Spatial and Temporal Content-Based Access to Hypervideo Databases.|Haitao Jiang, Ahmed K. Elmagarmid|VLDB J.|1998
53e9afcdb7602d9703a21cb7|Supporting top-k join queries in relational databases.|Ihab F. Ilyas, Walid G. Aref, Ahmed K. Elmagarmid|VLDB J.|2004
53e9b3a3b7602d9703e85df6|Checking the Temporal Integrity of Interactive Multimedia Documents.|Isabelle Mirbel, Barbara Pernici, Timos K. Sellis, S. Tserkezoglou, Michalis Vazirgiannis|VLDB J.|2000
53e9bd46b7602d97049d67ae|A graph-theoretic model for optimizing queries involving methods.|Chiang Lee, Chi-Sheng Shih, Yaw-Huei Chen|VLDB J.|2001
53e9abf7b7602d97035b8ed4|An XML query engine for network-bound data.|Zachary G. Ives, Alon Y. Halevy, Daniel S. Weld|VLDB J.|2002
53e9aa15b7602d97033803bf|Deadlock Detection in Distributed Database Systems: A New Algorithm and a Comparative Performance Analysis.|Natalija Krivokapic, Alfons Kemper, Ehud Gudes|VLDB J.|1999
53e99f20b7602d97027ee76f|Parallelising OODBMS Traversals: A Performance Evaluation|David J. DeWitt, Jeffrey F. Naughton, John C. Shafer, Shivakumar Venkataraman|VLDB J.|1996
53e9a45cb7602d9702d7891f|Progressive evaluation of nested aggregate queries.|Kian-Lee Tan, Cheng Hian Goh, Beng Chin Ooi|VLDB J.|2000
53e9b8aeb7602d970448a661|Introduction (Special Issue on Multimedia Databases).|M. Tamer Özsu, Stavros Christodoulakis|VLDB J.|1998
53e9b3e8b7602d9703ed46c1|MIL Primitives for Querying a Fragmented World.|Peter A. Boncz, Martin L. Kersten|VLDB J.|1999
53e9a297b7602d9702b9cf03|An Asymptotically Optimal Multiversion B-Tree.|Bruno Becker, Stephan Gschwind, Thomas Ohler, Bernhard Seeger, Peter Widmayer|VLDB J.|1996
53e9aa09b7602d970337634a|XML-enabled workflow management for e-services across heterogeneous platforms.|German Shegalov, Michael Gillmann, Gerhard Weikum|VLDB J.|2001
53e9be3cb7602d9704afa2b1|Business-to-business interactions: issues and enabling technologies.|Brahim Medjahed, Boualem Benatallah, Athman Bouguettaya, Anne H. H. Ngu, Ahmed K. Elmagarmid|VLDB J.|2003
53e9ac33b7602d97035f69c9|Algorithms and applications for answering ranked queries using ranked views.|Vagelis Hristidis, Yannis Papakonstantinou|VLDB J.|2004
53e9b4c4b7602d9703fe20a1|Supporting efficient multimedia database exploration.|Wen-Syan Li, K. Selçuk Candan, Kyoji Hirata, Yoshinori Hara|VLDB J.|2001
53e9bdfdb7602d9704ab1ded|Estimating Page Fetches for Index Scans with Finite LRU Buffers|Arun N. Swami, K. Bernhard Schiefer|VLDB J.|1995
53e9b7adb7602d970435685a|Thémis: A Database Programming Language Handling Integrity Constraints|Véronique Benzaken, Anne Doucet|VLDB J.|1995
53e99796b7602d9701f5cf1c|Guest editorial.|Malcolm P. Atkinson|VLDB J.|2000
53e99d5db7602d97026181bb|OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization.|Navin Kabra, David J. DeWitt|VLDB J.|1999
53e9b746b7602d97042df7fb|MiniCon: A scalable algorithm for answering queries using views.|Rachel Pottinger, Alon Y. Halevy|VLDB J.|2001
53e9ad9eb7602d970379a5e1|Locating and accessing data repositories with WebSemantics.|George A. Mihaila, Louiqa Raschid, Anthony Tomasic|VLDB J.|2002
53e9a4aab7602d9702dcb6d0|Title, Preface to the Special Issue on Persistent Object Systems||VLDB J.|1995
53e9af33b7602d970396e8cc|A formal perspective on the view selection problem.|Rada Chirkova, Alon Y. Halevy, Dan Suciu|VLDB J.|2002
53e9b145b7602d9703bc7e2b|Instance-based attribute identification in database integration.|Cecil Chua Eng Huang, Roger H. L. Chiang, Ee-Peng Lim|VLDB J.|2003
53e9a464b7602d9702d8283f|Concurrency Control in Hierarchical Multidatabase Systems.|Sharad Mehrotra, Henry F. Korth, Abraham Silberschatz|VLDB J.|1997
53e9aadfb7602d9703461883|Using Extended Feature Objects for Partial Similarity Retrieval.|Stefan Berchtold, Daniel A. Keim, Hans-Peter Kriegel|VLDB J.|1997
53e9b532b7602d97040682ab|Adaptable Pointer Swizzling Strategies in Object Bases: Design, Realization, and Quantitative Analysis|Alfons Kemper, Donald Kossmann|VLDB J.|1995
53e9b43db7602d9703f39c44|Algebraic Query Optimisation for Database Programming Languages|Alexandra Poulovassilis, Carol Small|VLDB J.|1996
53e9b4e9b7602d97040135c4|A Taxonomy of Correctness Criteria in Database Applications|Krithi Ramamritham, Panos K. Chrysanthis|VLDB J.|1996
53e9b010b7602d9703a68f1b|An Experimental System for Object-Based Sharing in Federated Databases|Doug Fang, Shahram Ghandeharizadeh|VLDB J.|1996
53e99796b7602d9701f5cf1b|Guest editorial.|Vijay Atluri, Anupam Joshi, Yelena Yesha|VLDB J.|2003
53e9ab13b7602d9703499708|A Complete Temporal Relational Algebra.|Debabrata Dey, Terence M. Barron, Veda C. Storey|VLDB J.|1996
53e9bbc8b7602d9704814149|Finding hot query patterns over an XQuery stream.|Liang Huai Yang, Mong-Li Lee, Wynne Hsu|VLDB J.|2004
53e9ad04b7602d97036e13e5|Query processing techniques for arrays.|Arunprasad P. Marathe, Kenneth Salem|VLDB J.|2002
53e99832b7602d970205616b|Parametric Query Optimization.|Yannis E. Ioannidis, Raymond T. Ng, Kyuseok Shim, Timos K. Sellis|VLDB J.|1997
53e99796b7602d9701f5cf1d|Guest editorial.|Philip A. Bernstein, Yannis E. Ioannidis, Raghu Ramakrishnan|VLDB J.|2003
53e9a487b7602d9702da4e51|Monotonic complements for independent data warehouses.|Dominique Laurent, Jens Lechtenbörger, Nicolas Spyratos, Gottfried Vossen|VLDB J.|2001
53e9b8dab7602d97044bba1a|Structured Document Storage and Refined Declarative and Navigational Access Mechanisms in HyperStorM.|Klemens Böhm, Karl Aberer, Erich J. Neuhold, Xiaoya Yang|VLDB J.|1997
53e9bc2db7602d970489c13e|Guest Editorial: Databases and the Web.|Paolo Atzeni, Alberto O. Mendelzon|VLDB J.|2000
53e9a6fdb7602d9703033ff0|Anatomy of a native XML base management system.|Thorsten Fiebig, Sven Helmer, Carl-Christian Kanne, Guido Moerkotte, Julia Neumann, Robert Schiele, Till Westmann|VLDB J.|2002
53e99d21b7602d97025d7605|AlphaSort: A Cache-Sensitive Parallel External Sort|Chris Nyberg, Tom Barclay, Zarka Cvetanovic, Jim Gray, David B. Lomet|VLDB J.|1995
53e9bad7b7602d9704705e73|Combining multi-visual features for efficient indexing in a large image database.|Anne H. H. Ngu, Quan Z. Sheng, Du Q. Huynh, Ron Lei|VLDB J.|2001
53e99a52b7602d97022ba714|Adaptive, unsupervised stream mining.|Spiros Papadimitriou, Anthony Brockwell, Christos Faloutsos|VLDB J.|2004
53e9a2bab7602d9702bc3434|An authorization system for digital libraries.|Elena Ferrari, Nabil R. Adam, Vijayalakshmi Atluri, Elisa Bertino, Ugo Capuozzo|VLDB J.|2002
53e9a16ab7602d9702a5cda1|Advanced Data Processing in KRISYS: Modeling Concepts, Implementation Techniques, and Client/Server Issues.|Stefan Deßloch, Theo Härder, Nelson Mendonça Mattos, Bernhard Mitschang, Joachim Thomas|VLDB J.|1998
53e9b360b7602d9703e3e098|Approximate query mapping: Accounting for translation closeness.|Kevin Chen-Chuan Chang, Hector Garcia-Molina|VLDB J.|2001
53e9ba59b7602d970467521b|Approximate Similarity Retrieval with M-Trees.|Pavel Zezula, Pasquale Savino, Giuseppe Amato, Fausto Rabitti|VLDB J.|1998
53e9b58eb7602d97040d3ec2|TIMBER: A native XML database.|H. V. Jagadish, Shurug Al-Khalifa, Adriane Chapman, Laks V. S. Lakshmanan, Andrew Nierman, Stelios Paparizos, Jignesh M. Patel, Divesh Srivastava, Nuwee Wiwatwattana, Yuqing Wu, Cong Yu|VLDB J.|2002
53e9b5ceb7602d9704119167|Index Nesting - An Efficient Approach to Indexing in Object-Oriented Databases|Beng Chin Ooi, Jiawei Han, Hongjun Lu, Kian-Lee Tan|VLDB J.|1996
53e9a381b7602d9702c91d3e|Fibonacci: A Programming Language for Object Databases|Antonio Albano, Giorgio Ghelli, Renzo Orsini|VLDB J.|1995
53e9a171b7602d9702a62efb|Title, Foreword, VLDB Journal to be published electronically, Index Vol. 4||VLDB J.|1995
53e9ae1cb7602d97038308cd|Updating Knowledge Bases While Maintaining Their Consistency|Ernest Teniente, Antoni Olivé|VLDB J.|1995
53e9af2db7602d9703969dc1|Composing Web services on the Semantic Web.|Brahim Medjahed, Athman Bouguettaya, Ahmed K. Elmagarmid|VLDB J.|2003
53e99a52b7602d97022bb7da|Amit - the situation manager.|Asaf Adi, Opher Etzion|VLDB J.|2004
53e9acfeb7602d97036deb3f|Learning to match ontologies on the Semantic Web.|AnHai Doan, Jayant Madhavan, Robin Dhamankar, Pedro Domingos, Alon Y. Halevy|VLDB J.|2003
53e9a603b7602d9702f2e2f1|Balancing energy efficiency and quality of aggregate data in sensor networks.|Mohamed A. Sharaf, Jonathan Beaver, Alexandros Labrinidis, Panos K. Chrysanthis|VLDB J.|2004
53e9a609b7602d9702f35f7e|A survey of approaches to automatic schema matching.|Erhard Rahm, Philip A. Bernstein|VLDB J.|2001
53e99d3eb7602d97025f5b71|Learning Response Time for WebSources Using Query Feedback and Application in Query Optimization.|Jean-Robert Gruser, Louiqa Raschid, Vladimir Zadorozhny, Tao Zhan|VLDB J.|2000
53e99818b7602d97020327b1|Retrospective on Aurora.|Hari Balakrishnan, Magdalena Balazinska, Donald Carney, Ugur Çetintemel, Mitch Cherniack, Christian Convey, Eduardo F. Galvez, Jon Salz, Michael Stonebraker, Nesime Tatbul, Richard Tibbetts, Stanley B. Zdonik|VLDB J.|2004
53e9b213b7602d9703ca9149|An Internet-based negotiation server for e-commerce.|Stanley Y. W. Su, Chunbo Huang, Joachim Hammer, Yihua Huang, Haifei Li, Liu Wang, Youzhong Liu, Charnyote Pluempitiwiriyawej, Minsoo Lee, Herman Lam|VLDB J.|2001
53e9a863b7602d97031aec29|Efficient retrieval of similar shapes.|Davood Rafiei, Alberto O. Mendelzon|VLDB J.|2002
53e99b36b7602d97023d37b1|Parallel multisource view maintenance.|Xin Zhang 0002, Lingli Ding, Elke A. Rundensteiner|VLDB J.|2004
53e9ab42b7602d97034d35ed|HyperFile: A Data and Query Model for Documents|Chris Clifton, Hector Garcia-Molina, David Bloom|VLDB J.|1995
53e99ebdb7602d9702783702|Conditional Selectivity for Statistics on Query Expressions.|Nicolas Bruno, Surajit Chaudhuri|SIGMOD Conference|2004
53e9bcd9b7602d970495fadd|Garlic: a new flavor of federated query processing for DB2.|Vanja Josifovski, Peter M. Schwarz, Laura M. Haas, Eileen Tien Lin|SIGMOD Conference|2002
53e9a516b7602d9702e3b440|Real Business Processing Meets the Web.|James Chong|SIGMOD Conference|1998
53e9b3c1b7602d9703eae2eb|SOCQET: Semantic OLAP with Compressed Cube and Summarization.|Laks V. S. Lakshmanan, Jian Pei, Yan Zhao|SIGMOD Conference|2003
53e9b3a3b7602d9703e848ae|Query by Humming - in Action with its Technology Revealed.|Yunyue Zhu, Dennis Shasha, Xiaojian Zhao|SIGMOD Conference|2003
53e9be4ab7602d9704b05415|Database tuning: principles, experiments, and troubleshooting techniques (part II).|Dennis Shasha, Philippe Bonnet|SIGMOD Conference|2002
53e9b03db7602d9703a9eb2f|PIX: Exact and Approximate Phrase Matching in XML.|Sihem Amer-Yahia, Mary F. Fernández, Divesh Srivastava, Yu Xu|SIGMOD Conference|2003
53e9a4c0b7602d9702de2c4b|Factorizing Complex Predicates in Queries to Exploit Indexes.|Surajit Chaudhuri, Prasanna Ganesan, Sunita Sarawagi|SIGMOD Conference|2003
53e99dc5b7602d970268349c|Composing XSL Transformations with XML Publishing Views.|Chengkai Li, Philip Bohannon, Henry F. Korth, P. P. S. Narayan|SIGMOD Conference|2003
53e9bd98b7602d9704a42252|MOCHA: A Database Middleware System Featuring Automatic Deployment of Application-Specific Functionality.|Manuel Rodriguez-Martinez, Nick Roussopoulos, John M. McGann, Stephen Kelley, Vadim Katz, Zhexuan Song, Joseph JáJá|SIGMOD Conference|2000
53e9b2aab7602d9703d536d8|Proceedings of the 2001 ACM SIGMOD international conference on Management of data, Santa Barbara, CA, USA, May 21-24, 2001||SIGMOD Conference|2001
53e9a238b7602d9702b3f840|Clustering Methods for Large Databases: From the Past to the Future.|Alexander Hinneburg, Daniel A. Keim|SIGMOD Conference|1999
53e9b1afb7602d9703c3a7c2|A TeXQuery-Based XML Full-Text Search Engine.|Chavdar Botev, Jayavel Shanmugasundaram, Sihem Amer-Yahia|SIGMOD Conference|2004
53e99d80b7602d970263ad7d|Approximate Join Processing Over Data Streams.|Abhinandan Das, Johannes Gehrke, Mirek Riedewald|SIGMOD Conference|2003
53e9a885b7602d97031d50ef|Index Research: Forest or Trees? (Panel Abstract).|Joseph M. Hellerstein|SIGMOD Conference|2000
53e99b6ab7602d970240f7ca|Gigascope: high performance network monitoring with an SQL interface.|Charles D. Cranor, Yuan Gao, Theodore Johnson, Vladislav Shkapenyuk, Oliver Spatscheck|SIGMOD Conference|2002
53e9b5ceb7602d9704116fc0|QC-Trees: An Efficient Summary Structure for Semantic OLAP.|Laks V. S. Lakshmanan, Jian Pei, Yan Zhao|SIGMOD Conference|2003
53e9b693b7602d9704205c89|Efficient and Transparent Application Recovery in Client-Server Information Systems.|David B. Lomet, Gerhard Weikum|SIGMOD Conference|1998
53e99c36b7602d97024e419a|iMAP: Discovering Complex Mappings between Database Schemas.|Robin Dhamankar, Yoonkyong Lee, AnHai Doan, Alon Y. Halevy, Pedro Domingos|SIGMOD Conference|2004
