paperId_acm,title_acm,authors_acm,venue_acm,year_acm
539087e720f70186a0d69650,reusing invariants a new strategy for correlated queries,jun rao kenneth a ross,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69651,query unnesting in object oriented databases,leonidas fegaras,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6964e,exploratory mining and pruning optimizations of constrained associations rules,raymond t ng laks v s lakshmanan jiawei han alex pang,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69657,interaction of query evaluation and buffer management for information retrieval,bj rn t j nsson michael j franklin divesh srivastava,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69656,efficient mid query re optimization of sub optimal query execution plans,navin kabra david j dewitt,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69658,cost based query scrambling for initial delays,tolga urhan michael j franklin laurent amsaleg,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69654,efficiently mining long patterns from databases,roberto j bayardo jr,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9bc9db7602d970491bda2,dimensionality reduction for similarity searching in dynamic databases,kothuri venkata ravi kanth divyakant agrawal ambuj k singh,sigmod conference,1998
539087e720f70186a0d69652,changing the rules transformations for rule based optimizers,mitch cherniack stan zdonik,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6965a,optimal multi step k nearest neighbor search,thomas seidl hans peter kriegel,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6965f,the dedale system for complex spatial queries,st phane grumbach philippe rigaux luc segoufin,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69661,incremental distance join algorithms for spatial databases,g sli r hjaltason hanan samet,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69662,an alternative storage organization for rolap aggregate views based on cubetrees,yannis kotidis nick roussopoulos,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69653,cure an efficient clustering algorithm for large databases,sudipto guha rajeev rastogi kyuseok shim,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69663,caching multidimensional queries using chunks,prasad m deshpande karthikeyan ramasamy amit shukla jeffrey f naughton,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6964c,proceedings of the 1998 acm sigmod international conference on management of data,laura haas pamela drew ashutosh tiwary michael franklin,special interest group on management of data (sigmod)/principles of data base systems (pods),1998
539087e720f70186a0d69664,simultaneous optimization and evaluation of multiple dimensional queries,yihong zhao prasad m deshpande jeffrey f naughton amit shukla,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69655,automatic subspace clustering of high dimensional data for data mining applications,rakesh agrawal johannes gehrke dimitrios gunopulos prabhakar raghavan,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69666,extracting schema from semistructured data,svetlozar nestorov serge abiteboul rajeev motwani,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69668,cost based optimization of decision support queries using transient views,subbu n subramanian shivakumar venkataraman,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69669,new sampling based summary statistics for improving approximate query answers,phillip b gibbons yossi matias,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e99bd4b7602d970247bdb3,integrating mining with relational database systems alternatives and implications,sunita sarawagi shiby thomas rakesh agrawal,sigmod conference,1998
539087e720f70186a0d6966c,autoadmin what if index analysis utility,surajit chaudhuri vivek narasayya,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9a894b7602d97031e356c,enhanced hypertext categorization using hyperlinks,soumen chakrabarti byron dom piotr indyk,sigmod conference,1998
539087e720f70186a0d6965e,integration of heterogeneous databases without common domains using queries based on textual similarity,william w cohen,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6966d,on parallel processing of aggregate and scalar functions in object relational dbms,michael jaedicke bernhard mitschang,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6966e,secure and portable database extensibility,michael godfrey tobias mayr praveen seshadri thorsten von eicken,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69660,similarity query processing using disk arrays,apostolos n papadopoulos yannis manolopoulos,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6965c,your mediators need data conversion,sophie cluet claude delobel j r me sim on katarzyna smaga,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6966f,a multi similarity algebra,s adali p bonatti m l sapino v s subrahmanian,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69659,the pyramid technique towards breaking the curse of dimensionality,stefan berchtold christian b hm hans peter kriegal,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6965d,using schematically heterogeneous structures,re e j miller,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69671,approximate medians and other quantiles in one pass and with limited memory,gurmeet singh manku sridhar rajagopalan bruce g lindsay,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69672,random sampling for histogram construction how much is enough,surajit chaudhuri rajeev motwani vivek narasayya,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69675,memory management during run generation in external sorting,per ke larson goetz graefe,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9a308b7602d9702c1287d,catching the boat with strudel experiences with a web site management system,mary f fern ndez daniela florescu jaewoo kang alon y levy dan suciu,sigmod conference,1998
53e9a73bb7602d9703070997,are we working on the right problems panel,michael stonebraker,sigmod conference,1998
53e9b3a4b7602d9703e8a09a,dynamic maintenance of wavelet based histograms,yossi matias jeffrey scott vitter min wang,vldb,2000
53e9b693b7602d9704205c89,efficient and transparent application recovery in client server information systems,david b lomet gerhard weikum,sigmod conference,1998
53e9980eb7602d970202769b,electronic commerce tutorial,nabil r adam yelena yesha,sigmod conference,1998
53e99fe4b7602d97028c009a,java and relational databases sqlj tutorial,gray clossman phil shaw mark hapner johannes klein richard pledereder brian becker,sigmod conference,1998
53e99d28b7602d97025ddb21,high dimensional index structures database support for next decade s applications tutorial,stefan berchtold daniel a keim,sigmod conference,1998
539087e720f70186a0d6966b,bitmap index design and evaluation,chee yong chan yannis e ioannidis,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9a92ab7602d970327d1e8,managing large systems with db2 udb,chris eaton,sigmod conference,1998
539087e720f70186a0d69681,database systems management and oracle8,c gregory doherty,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9b3b7b7602d9703e9f4f3,ubiquitous self tuning scalable servers,peter m spiro,sigmod conference,1998
53e9a058b7602d970293aa4d,nodose a tool for semi automatically extracting semi structured data from text documents,brad adelberg,sigmod conference,1998
539087e720f70186a0d69683,data in your face push technology in perspective,michael franklin stan zdonik,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69686,a data mining application customer retention at the port of singapore authority psa,kiansing ng huan liu hweebong kwah,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9afe8b7602d9703a39679,oracle rdb s record caching model,richard anderson gopalan arun richard frank,sigmod conference,1998
53e9b53cb7602d9704073dd6,sql open heterogeneous data access,berthold reinwald hamid pirahesh,sigmod conference,1998
539087e720f70186a0d69688,50 000 users on an oracle8 universal server database,tirthankar lahiri ashok joshi amit jasuja sumanta chatterjee,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6967e,enterprise java platform data access,seth white rick cattell shel finkelstein,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9ab25b7602d97034afa23,about quark digital media system,kamar aulakh,sigmod conference,1998
539087e720f70186a0d6967d,microsoft universal data access platform,jos a blakeley michael j pizzo,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9b290b7602d9703d35bc3,developing a high traffic read only web site,john nauman ray suorsa,sigmod conference,1998
53e9a516b7602d9702e3b440,real business processing meets the web,james chong,sigmod conference,1998
53e9a5a1b7602d9702ecaff5,sap r 3 a database application system tutorial,alfons kemper donald kossmann florian matthes,sigmod conference,1998
53e9bc21b7602d970488dcdb,olympic records for data at the 1998 nagano games,edwin r lassettre,sigmod conference,1998
53e9ae29b7602d970383d3ba,delivering high availability for inktomi search engines,eric a brewer,sigmod conference,1998
53e9a4d7b7602d9702df8236,microsoft com a high scale data management and transaction processing solution,sherri kennamer,sigmod conference,1998
539087e720f70186a0d69676,replication consistency and practicality are these mutually exclusive,todd anderson yuri breitbart henry f korth avishai wool,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9a7abb7602d97030e5782,panel on next generation database systems won t work without semantics,john mylopoulos,sigmod conference,1998
539087e720f70186a0d69690,free parallel data mining,bin li dennis shasha,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69692,cq a personalized update monitoring toolkit,ling liu calton pu wei tang david buttler john biggs tong zhou paul benninghoff wei han fenghua yu,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69693,datasplash,chris olston allison woodruff alexander aiken michael chu vuk ercegovac mark lin mybrid spalding michael stonebraker,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69691,the araneus web based management system,g mecca p atzeni a masci g sindoni p merialdo,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69694,microsoft index turning wizard for sql server 7 0,surajit chaudhuri vivek narasayya,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69698,capability based mediation in tsimmis,chen li ramana yerneni vasilis vassalos hector garcia molina yannis papakonstantinou jeffrey ullman murty valiveti,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6968a,filenet integrated document management database usage and issues,daniel s whelan,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69699,control continuous output and navigation technology with refinement on line,ron avnur joseph m hellerstein bruce lo chris olston bhaskaran raman vijayshankar raman tali roth kirk wylie,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6969a,amdb an access method debugging tool,marcel kornacker mehul shah joseph m hellerstein,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6969b,user oriented smart cache for the web what you seek is what you get,zo lacroix arnaud sahuguet raman chandrasekar,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6969f,supersql an extended sql for database publishing and presentation,motomichi toyama,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d696a0,the idea web lab,stefano ceri piero fraternali stefano paraboschi,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e9aed1b7602d97038fced2,transactional publish subscribe the proactive multicast of database changes,arvola chan,sigmod conference,1998
539087e720f70186a0d696a1,dtl s dataspot database exploration as easy as browsing the web,shaul dar gadi entin shai geva eran palmon,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d696a2,a protein patent query system powered by kleisli,jing chen limsoon wong louxin zhang,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e99853b7602d970208a66e,the pointcast network,satish ramakrishnan vibha dayal,sigmod conference,1998
539087e720f70186a0d6969e,multimediaminer a system prototype for multimedia data mining,osmar r za ane jiawei han ze nian li sonny h chee jenny y chiang,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6969d,xmas an extensible main memory storage system for high performance applications,jang ho park yong sik kwon ki hong kim sang ho lee byoung dae park sang kyun cha,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d6969c,the multidimensional database system rasdaman,p baumann a dehmel p furtado r ritsch n widmann,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69697,ariadne a system for constructing mediators for internet sources,jos luis ambite naveen ashish greg barish craig a knoblock steven minton pragnesh j modi ion muslea andrew philpot sheila tejada,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
539087e720f70186a0d69696,providing database like access to the web using queries based on textual similarity,william w cohen,sigmod '98 proceedings of the 1998 acm sigmod international conference on management of data,1998
53e99c12b7602d97024c0b38,flowback providing backward recovery for workflow systems,bartek kiepuszewski ralf m hlberger maria e orlowska,sigmod conference,1998
55911f090cf232eb904fad77,keynote address,larry j ellison,sigmod '95 proceedings of the 1995 acm sigmod international conference on management of data,1995
53e997b5b7602d9701f97892,keynote address,robert s epstein,sigmod conference,1995
539087eb20f70186a0d6a443,the ins and outs and everything in between of data warehousing,phil fernandez donovan schneider,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a444,repository system engineering,pillip a bernstein,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
53e99d74b7602d970262e581,dbsim a simulation tool for predicting database performance,mike lefler mark stokrp craig wong,sigmod conference,1996
53e9b9c0b7602d97045b22b6,thinksheet a tool for tailoring complex documents,peter piatko roman yangarber dao i lin dennis shasha,sigmod conference,1996
53e9be1ab7602d9704ad4280,sonar system for optimized numeric associationrules,takeshi fukuda yasuhiko morimoto shinichi morishita takeshi tokuyama,sigmod conference,1996
539087eb20f70186a0d6a450,capbased ams a capability based and event driven activity management system,patrick c k hung helen p yeung kamalakar karlapalem,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a44b,lore a lightweight object repository for semistructured data,dallan quass jennifer widom roy goldman kevin haas qingshan luo jason mchugh svetlozar nestorov anand rajaraman hugo rivero serge abiteboul jeff ullman janet wiener,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a452,bess storage support for interactive visualization systems,a biliris t a funkhouser w o connell e panagos,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a451,the multiview project object oriented view technology and applications,e a rundensteiner h a kuno y g ra v crestana taube m c jones p j marron,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a453,the garlic project,m tork roth m arya l haas m carey w cody r fagin p schwarz j thomas e wimmers,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a44c,dbminer interactive mining of multiple level knowledge in relational databases,jaiwei han youngjian fu wei wang jenny chiang osmar r za ane krzysztof koperski,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a44e,metu interoperable database system,asuman dogac ugur halici ebru kilic gokhan ozhan fatma ozcan sena nural cevdet dengi sema mancuhan budak arpinar pinar koksal cem evrendilek,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a44d,prospector a content based multimedia server for massively parallel architectures,s choo w o connell g linerman h chen k ganapathy a biliris e panagos d schrader,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
539087eb20f70186a0d6a449,hyperstorm administering structured documents using object oriented database technology,klemens b hm karl aberer,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
53e9a995b7602d97032f114f,state of the art in workflow management research and products,c mohan,sigmod conference,1996
539087eb20f70186a0d6a447,data mining techniques,jiawei han,sigmod '96 proceedings of the 1996 acm sigmod international conference on management of data,1996
53e99804b7602d9702018164,databases and visualization,daniel a keim,sigmod conference,1996
558cf4cde4b00b95a766fe2a,acm sigmod record,michael franklin,acm sigmod record,1998
53e99b0ab7602d970239c217,reminiscences on influential papers,richard t snodgrass,sigmod record,1998
53e9ad42b7602d9703722d03,algebraic change propagation for semijoin and outerjoin queries,timothy griffin bharat kumar,sigmod record,1998
53e9b701b7602d970429a32c,b tree page size when caching is considered,david b lomet,sigmod record,1998
539087ef20f70186a0d6c8e9,standards in practice,andrew eisenberg jim melton,acm sigmod record,1998
53e9abb2b7602d97035628a8,database research at columbia university,shih fu chang luis gravano gail e kaiser kenneth a ross salvatore j stolfo,sigmod record,1998
53e9b6eeb7602d970428277b,the trigs active object oriented database system an overview,gerti kappel werner retschitzegger,sigmod record,1998
53e9a099b7602d9702983634,a case for intelligent disks idisks,kimberly keeton david a patterson joseph m hellerstein,sigmod record,1998
53e9b0abb7602d9703b1978b,enhanced nearest neighbour search on the r tree,king lum cheung ada wai chee fu,sigmod record,1998
53e9a5efb7602d9702f17e5d,database techniques for the world wide web a survey,daniela florescu alon y levy alberto o mendelzon,sigmod record,1998
53e9b572b7602d97040ab9f1,the microsoft database research group,david b lomet roger s barga surajit chaudhuri per ke larson vivek r narasayya,sigmod record,1998
53e9a049b7602d970292d69c,krdb 98 the 5th international workshop on knowledge representation meets databases,alexander borgida vinay k chaudhri martin staudt,sigmod record,1998
539087ef20f70186a0d6d859,the complexity of query reliability,erich gr del yuri gurevich colin hirsch,pods '98 proceedings of the seventeenth acm sigact-sigmod-sigart symposium on principles of database systems,1998
539087f320f70186a0d6f791,efficiently sequencing tape resident jobs,sachin more s muthukrishnan elizabeth shriver,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f796,reasoning about nested functional dependencies,carmem s hara susan b davidson,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f799,minimal data upgrading to prevent inference and association attacks,steven dawson sabrina de capitani di vimercati patrick lincoln pierangela samarati,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f790,hypertree decompositions and tractable queries,georg gottlob nicola leone francesco scarcello,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f79a,a framework for measuring changes in data characteristics,venkatesh ganti johannes gehrke raghu ramakrishnan,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f798,exact and approximate aggregation in constraint query languages,michael benedikt leonid libkin,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f79b,least expected cost query optimization an exercise in utility,francis chu joseph y halpern praveen seshadri,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f79f,querying aggregate data,st phane grumbach maurizio rafanelli leonardo tininini,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7a3,type inference for queries on semistructured data,tova milo dan suciu,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f79c,inherent complexity of recursive queries,stavros cosmadakis,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
53e9ad68b7602d970374f0fd,reasoning on regular path queries,diego calvanese giuseppe de giacomo maurizio lenzerini moshe y vardi,sigmod record,2003
539087f320f70186a0d6f7a2,query automata,frank neven thomas schwentick,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7a0,applications of linear algebra in information retrieval and hypertext analysis,jon kleinberg andrew tomkins,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7a9,correctness in general configurations of transactional components,gustavo alonso armin fe ler guy pardon hans j rg schek,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
53e9b1a9b7602d9703c32788,one dimensional and multi dimensional substring selectivity estimation,h v jagadish olga kapitskaia raymond t ng divesh srivastava,vldb j.,2000
539087f320f70186a0d6f7ab,atomicity with incompatible presumptions,yousef j al houmaily panos k chrysanthis,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7a4,queries with incomplete answers over semistructured data,yaron kanza werner nutt yehoshua sagiv,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7ae,locality preserving dictionaries theory application to clustering in databases,vijayshankar raman,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7b0,group updates for relaxed height balanced trees,lauri malmi eljas soisalon soininen,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f795,type inference in the polymorphic relational algebra,jan van den bussche emmanuel waller,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7ad,window accumulated subsequence matching problem is linear,luc boasson patrick cegielski ir ne guessarian yuri matiyasevich,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
53e99b21b7602d97023b7d64,on views and xml,serge abiteboul,sigmod record,1999
539087f320f70186a0d6f7af,on two dimensional indexability and optimal range search indexing,lars arge vasilis samoladas jeffrey scott vitter,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f79d,rewriting aggregate queries using views,sara cohen werner nutt alexander serebrenik,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7aa,workflow transactions and datalog,anthony j bonner,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f794,consistent query answers in inconsistent databases,marcelo arenas leopoldo bertossi jan chomicki,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7a7,on indexing mobile objects,george kollios dimitrios gunopulos vassilis j tsotras,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7ac,concurrency control and recovery in transactional process management,heiko schuldt gustavo alonso hans j rg schek,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7a5,fast time series searching with scaling and shifting,kelvin kam wing chu man hon wong,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f7a8,using ldap directory caches,sophie cluet olga kapitskaia divesh srivastava,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f792,processing and optimization of multiway spatial joins using r trees,dimitris papadias nikos mamoulis yannis theodoridis,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
558f35d70cf222bc17bc1b86,acm sigmod record,susan davidson christos faloutsos,acm sigmod record,1999
539087f320f70186a0d6f79e,on the complexity of the view selection problem,howard karloff milena mihail,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f797,open problems in electronic commerce,j d tygar,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f78f,tracking join and self join sizes in limited storage,noga alon phillip b gibbons yossi matias mario szegedy,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f793,interaction between path and type constraints,peter buneman wenfie fan scott weinstein,pods '99 proceedings of the eighteenth acm sigmod-sigact-sigart symposium on principles of database systems,1999
539087f320f70186a0d6f861,logical logging to extend recovery to new domains,david lomet mark tuttle,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f85d,efficient concurrency control in multidimensional access methods,kaushik chakrabarti sharad mehrotra,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f864,belief reasoning in mls deductive databases,hasan m jamil,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f85e,snakes and sandwiches optimal clustering strategies for a data warehouse,h v jagadish laks v s lakshmanan divesh srivastava,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f85b,integration of spatial join algorithms for processing multiple inputs,nikos mamoulis dimitris papadias,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f866,querying network directories,h v jagadish laks v s lakshmanan tova milo divesh srivastava dimitra vista,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f863,update propagation protocols for replicated databates,yuri breitbart raghavan komondoor rajeev rastogi s seshadri avi silberschatz,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f86f,a comparison of selectivity estimators for range queries on metric attributes,bj rn blohsfeld dieter korus bernhard seeger,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f86e,query optimization for selections using bitmaps,ming chuan wu,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f868,optimization of constrained frequent set queries with 2 variable constraints,laks v s lakshmanan raymond ng jiawei han alex pang,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f869,boat optimistic decision tree construction,johannes gehrke venkatesh ganti raghu ramakrishnan wei yin loh,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e9ad04b7602d97036e13e5,query processing techniques for arrays,arunprasad p marathe kenneth salem,vldb j.,2002
53e999f5b7602d970223e747,client site query extensions,tobias mayr praveen seshadri,sigmod conference,1999
539087f320f70186a0d6f862,efficient concurrency control for broadcast environments,jayavel shanmugasundaram arvind nithrakashyap rajendran sivasankaran krithi ramamritham,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e99a73b7602d97022e227e,online association rule mining,christian hidber,sigmod conference,1999
539087f320f70186a0d6f870,random sampling techniques for space efficient online computation of order statistics of large datasets,gurmeet singh manku sridhar rajagopalan bruce g lindsay,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f86c,multi dimensional selectivity estimation using compressed histogram information,ju hong lee deok hwan kim chin wan chung,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f860,fast algorithms for projected clustering,charu c aggarwal joel l wolf philip s yu cecilia procopiuc jong soo park,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f877,mind your vocabulary query mapping across heterogeneous information sources,chen chuan k chang h ctor garc a molina,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f87a,dynamat a dynamic view management system for data warehouses,yannis kotidis nick roussopoulos,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e9bb7fb7602d97047c2c85,data management issues in electronic commerce panel,m tamer zsu,sigmod conference,1999
539087f320f70186a0d6f888,petabyte databases,dirk d llmann,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f880,computing capabilities of mediators,ramana yerneni chen li hector garcia molina jeffrey ullman,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
539087f320f70186a0d6f86d,an efficient bitmap encoding scheme for selection queries,chee yong chan yannis e ioannidis,sigmod '99 proceedings of the 1999 acm sigmod international conference on management of data,1999
53e9b20cb7602d9703ca745a,a database perspective on lotus domino notes,c mohan,sigmod conference,1999
